"bank_name","card_name","card_type","card_category","card_usp","card_image_url","know_more_link","apply_now_link","joining_fee","annual_fee","annual_fee_waiver","add_on_card_fee","interest_rate_pa","card_replacement_fee","cash_payment_fee","duplicate_statement_fee","outstation_cheque_fee","hostlisting_charges","cash_withdrawal_fee","overdue_penalty_fee","over_limit_penalty","foreign_currency_transaction_fee","reward_point_redemption_fee","dynamic_currency_conversion_markup","education_transaction_fee","wallet_load_transaction_fee","fuel_transaction_fee","utility_transaction_fee","rewards_program","cashback_with_every_transaction","spend_based_reversal","flexipay","reward_points","rewards","features","returns_rate","welcome_benefit","welcome_points","milestone_benefit","bonus_points","fuel_benefits","dining_benefits","culinary_treats","travel_benefits","movie_benefits","OTT_benefits","cashback_offers","voucher_offers","mobile_app_benefits","stay_benefits","lifestyle_benefits","e_commerce","lounge_access","concierge_service","insurance","fraud_protection","health_and_wellness_benefits","security_features","international_use","full_card_description","eligibility_criteria","terms_and_conditions"
"Axis Bank","IndianOil Axis Bank Premium Credit Card","Credit Card","Fuel","5% value back on Indian Oil fuel spends, 6 EDGE Miles on every ₹150 spent at IOCL fuel outlets, unlimited fuel surcharge waiver, and complimentary lounge access.","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/indianoil-premium-credit-card-facia-394-249.jpg","https://www.axisbank.com/retail/cards/credit-card/indianoil-premium-credit-card","https://maximus.axisbank.co.in/external/customer/login?product=credit_card&channelName=VENDOR&channelCode=WEBSITE&utm_content=prodpage&utm_campaign=ioclpremium&cta=product-ioclpremium-sticky-apply-now","₹ 1000 + GST","₹ 1000 + GST","Annual fee waived off on spends of ₹ 1,00,000 and above","Nil","3.75% Per Month (55.55% Per Annum)","Nil","₹ 175","Waived","Waived","Nil","2.5% on the amount withdrawn (Minimum ₹500)","Nil if outstanding amount is less than ₹ 500; ₹ 500 if outstanding amount is between ₹ 501 and ₹ 5,000; ₹ 750 if outstanding amount is between ₹ 5,001 and ₹ 10,000; ₹ 1,200 if outstanding amount is greater than ₹ 10,000","2.5% (Minimum ₹ 500) of Over limit amount","3.50% of Transaction value","₹ 99 per transaction on the EDGE REWARDS platform","1.5% + GST will be applicable on Axis Bank Credit Cards for each International transaction performed in Indian currency at International location or transactions performed in Indian currency with merchants located in Indian but registered in foreign nation.","","","1% (+GST) of Transaction Amount; Surcharge refunded for spends done at IOCL fuel outlets","","Earn 6 EDGE Miles on every ₹150 spent at any IOCL fuel outlet in India; Earn 2 EDGE Miles on every ₹150 spent on Grocery & Supermarket spends; Earn 1 EDGE Mile on every ₹150 spent for other categories.","NILL","Spend ₹ 30,000 and above in an anniversary year to be eligible for annual fee waiver","NILL","1 EDGE MILE on every ₹150 spent","Free movie tickets, shopping vouchers, discounts on dining, and cashback offers.","Fuel surcharge waiver, complimentary lounge access, accelerated rewards on fuel and grocery spends, and discounts on Zomato.","NILL","500 EDGE MILES on your first spend within 30 days of card issuance","500 EDGE MILES","Annual fee waiver on spending ₹ 1 Lakh or more in a year","NILL","1% unlimited fuel surcharge waiver on fuel purchases at all IOCL fuel outlets across India.","25% off Axis Bank Dining Delights via EazyDiner, maximum discount capped at ₹ 800 per order, valid twice a month.","NILL","Up to 8 complimentary domestic lounge visits per year, maximum 2 visits per quarter on spending ₹ 50,000 in the previous 3 months.","30% off on food delivery at Zomato with a maximum discount of ₹ 150 per order, applicable twice a month.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Up to 8 complimentary domestic lounge visits per year, maximum 2 visits per quarter on spending ₹ 50,000 in the previous 3 months.","NILL","NILL","NILL","NILL","NILL","Yes, accepted worldwide.","The IndianOil Axis Bank Premium Credit Card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Primary cardholder should be between the age of 18 and 70 years; The individual should be a resident of India.","All dues must be paid on time; rewards program subject to change."
"Axis Bank","ACE Credit Card","Retail","Cashback","Accelerated cashback on all spends","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/ace-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/axis-bank-ace-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=acesticky&cta=product-ace-sticky-apply-now","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver on fuel purchases at all fuel stations across India","NILL","5% cashback on bill payments, 4% cashback on Swiggy, Zomato & Ola, 1.5% cashback on all other spends","Yes","NILL","Yes, on spends above ₹2,500","NILL","Up to 15% off at 4000+ partner restaurants in India","Complimentary lounge access, Fuel Surcharge Waiver, Dining Delights","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver","Up to 15% off at 4000+ partner restaurants","NILL","4 complimentary lounge visits per calendar year at select domestic airports","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","4 complimentary lounge visits per calendar year at select domestic airports","NILL","NILL","NILL","NILL","NILL","Yes, accepted worldwide","This card offers accelerated cashback on all spends, complimentary lounge access, and various dining benefits, making it ideal for everyday use.","NILL","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Pride Platinum Credit Card","Retail","Dining, Fuel","15% discount at partnered restaurants, fuel surcharge waiver, eDGE loyalty reward points","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/pride-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/pride-platinum-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=prideplatst&cta=product-prideplat-sticky-apply-now","Nil","1st Year: Nil, 2nd Year: Rs. 250 (Waived on spends of Rs. 20,000 in the preceding year)","Minimum spend of Rs. 20,000 in the preceding year","Nil","3.75% per month (55.55% per annum)","Nil","Rs. 175","Waived","Waived","Nil","2.5% (Min. Rs. 500) of the Cash Amount","Nil if Total Payment Due is less than Rs. 500, Rs. 500 if total payment due is between Rs. 501 - Rs. 5,000, Rs. 750 if total payment due is between Rs. 5,001 - Rs. 10,000, Rs. 1200 if total payment due is greater than Rs.10,000","2.5% of over the limit amount (Min. Rs. 500)","3.50% of the transaction value","Yes","1.5% plus taxes","1% fee per transaction","1% fee will be applicable on cumulative spends of Rs 10,000 or more on wallet loads per statement cycle","1% fee will be applicable on cumulative spends of Rs 50,000 or more on fuel transactions per statement cycle","1% fee will be applicable on cumulative spends of Rs 25,000 or more on utilities per statement cycle","Earn 4 points on every Rs. 200 spent","NILL","NILL","Yes, on spends above Rs. 2,500","4 points per Rs. 200 spent","Dining discounts, fuel surcharge waiver, eDGE reward points","EMV certified chip, zero lost card liability, convert purchases to EMI","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver","15% discount at partnered restaurants","NILL","NILL","25% cashback on movie tickets","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero lost card liability","NILL","EMV certified chip","Yes, accepted worldwide","The Pride Platinum credit card is a personalised card by Axis Bank and comes with the shades of the Indian National Flag on it as a tribute to the Army, Navy and Air Force of India. This credit card comes with a wide range of benefits and features for the defense personnel protecting the country, across various categories such as Axis eDGE Loyalty rewards, dining, and fuel.","Primary cardholder should be between the age of 18 and 70 years, Add-on cardholder should be over 15 years, Individual should either be a Resident of India or Non-Resident Indian","NILL"
"Axis Bank","Pride Signature Credit Card","Credit Card","Lifestyle","Complimentary lounge access, dining discounts, and fuel surcharge waiver for Indian Defence personnel.","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/pride-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/pride-signature-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=pridesigst&cta=product-pridesig-sticky-apply-now","Nil","1st Year: Nil, 2nd Year onwards: Rs. 500 (Waived on spends of Rs.40,000 in the preceding year)","Waived on spends of Rs.40,000 in the preceding year","Nil","3.75% per month (55.55% per annum)","Nil","Rs. 175","Waived","Waived","Nil","2.5% (Min. Rs. 500) of the Cash Amount","Nil if Total Payment Due is less than Rs. 500; Rs. 500 if total payment due is between Rs. 501 - Rs. 5,000; Rs. 750 if total payment due is between Rs. 5,001 - Rs. 10,000; Rs. 1200 if total payment due is greater than Rs.10,000","2.5% of over the limit amount (Min. Rs. 500)","3.50% of the transaction value","Yes","1.5% plus taxes will be applicable on Axis Bank Credit Cards for each International transaction performed in Indian currency at International location or transactions performed in Indian currency with merchants located in Indian but registered in foreign nation.","1% fee per transaction will be applicable on education payments made via third party apps","1% fee will be applicable on cumulative spends of Rs 10,000 or more on wallet loads per statement cycle","1% fee will be applicable on cumulative spends of Rs 50,000 or more on fuel transactions per statement cycle","1% fee will be applicable on cumulative spends of Rs 25,000 or more on utilities per statement cycle","Earn 8 points for every Rs. 200 spent","NILL","Annual fee reversed if spends > ₹40,000/year","Yes, on spends above ₹2,500","8 points per Rs. 200 spent","Complimentary lounge access, dining discounts, fuel surcharge waiver","Chip and PIN protection, Zero Lost Card Liability, eDGE Rewards","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver on transactions between Rs. 400 and Rs. 4,000","15% off at partner restaurants","NILL","2 complimentary visits to select domestic airport lounges per quarter","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","2 complimentary visits to select domestic airport lounges per quarter","NILL","NILL","Zero liability if reported within 24 hours","NILL","Chip and PIN protection","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Indian Defence personnel, age between 18 and 70 years, add-on cardholder must be over 18 years","All dues must be paid on time; rewards program subject to change."
"Axis Bank","MY ZONE EASY Credit Card","Retail","Entertainment","Guaranteed approval, 25% cashback on movie tickets, 50 days of free credit","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/my-zone-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/my-zone-easy-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=myzoneeasy&cta=product-myzone-banner-first","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver on all fuel transactions in India","NILL","Earn 4 points on domestic spends for every ₹200 spent","25% cashback on movie tickets","NILL","Available on transactions over ₹2,500","NILL","500+ rewards and offers to redeem points","Contactless payments, guaranteed approval, cashback on movie tickets","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver","Minimum 15% off at partner restaurants in India","NILL","NILL","25% cashback on movie tickets","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Chip and PIN protected","NILL","Platinum Chip contactless technology","NILL","This card offers guaranteed approval, 25% cashback on movie tickets, and 50 days of free credit, making it ideal for entertainment enthusiasts.","NILL","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Privilege Easy Credit Card","Retail","Travel, Shopping, Dining, Fuel","Unlimited travel benefits with activation rewards worth Rs. 5,000","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/axis-bank-privilege-credit-card-facia-327x190.png","https://www.axisbank.com/retail/cards/credit-card/privilege-easy-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=priveasy&cta=product-priveasy-banner-first","Rs. 1,500 (Nil for Priority Customers)","Rs. 1,500 (Waived on spending Rs. 2.5 lakh in a year)","Spend Rs. 2.5 lakh or more in a year to waive annual fee","Nil","3.40% per month (49.36% per annum)","Rs. 100","Rs. 100","Waived","Waived","Waived","2.5% of the cash amount, min. of Rs. 500","Varies based on outstanding balance","2.5% of the overlimit amount, min. of Rs. 500","3.50% of the transaction amount","Yes","1.5% of each international transaction plus taxes","1% fee on education payments made via third party apps","1% fee on cumulative spends of Rs.10,000 or more on wallet loads per statement cycle","1% fee on cumulative spends of Rs.50,000 or more on fuel transactions per statement cycle","1% fee on cumulative spends of Rs. 25,000 or more on utilities per statement cycle","Earn 10 EDGE reward points on every Rs. 200 spent","NILL","NILL","Yes, on spends above Rs. 2,500","10 EDGE reward points on every Rs. 200 spent","Shopping or travel vouchers worth Rs. 5,000 on card activation","Complimentary lounge access, dining discounts, insurance coverage","NILL","12,500 EDGE reward points redeemable against shopping or travel vouchers worth Rs. 5,000","12,500 EDGE reward points","10,000 EDGE reward points on spending Rs. 2.5 lakh in a year","3,000 EDGE reward points on card renewal","1% fuel surcharge waiver (Max. Rs. 400 per month)","Up to 20% off at 4,000+ partner restaurants","NILL","2 complimentary domestic airport lounge access every quarter","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","2 complimentary visits per quarter (8 visits annually)","NILL","Air accident cover up to Rs. 2.5 crore, purchase protection plan up to Rs. 1 lakh","NILL","NILL","Chip and PIN protected","Yes, accepted worldwide","The Axis Bank Privilege Easy Credit Card offers unlimited travel benefits, shopping rewards, and dining discounts, making it ideal for frequent travelers and shoppers.","Minimum age of 18 years, fixed deposit of Rs. 65,000 required","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Axis Bank Signature Credit Card with Lifestyle Benefits","Retail","Lifestyle","Complimentary access to airport lounges, cashback on movie tickets, and discounts on dining.","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/lic-cards-signature-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/signature-credit-card-with-lifestyle-benefits","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=sigcc&cta=product-sigcc-banner-first","Rs. 5000 (Special invitation price – Rs. 3000)","Rs. 3000 (Waived on achievement of spends threshold of Rs. 3 Lakhs in the preceding year)","Annual fee waived upon spending Rs. 3 Lakhs in the preceding year","Nil","3.75% per month (55.55% per annum)","Nil","Rs. 175/-","Waived","Waived","Waived","2.5% (Min. Rs. 250) of the Cash Amount","Nil if Total Payment Due is less than Rs. 500; Rs. 500 if total payment due is between Rs. 501 - Rs. 5,000; Rs. 750 if total payment due is between Rs. 5,001 - Rs. 10,000; Rs. 1200 if total payment due is greater than Rs.10,000; Additional INR 100 on missing payment of Minimum Amount Due (MAD) by the due date for two consecutive cycles.","2.5% of the overlimit amount (Min. Rs. 500)","3.50% of the transaction value","Waived","1.5% of each international transaction plus taxes","1% fee on education payments made via third party apps","1% fee on cumulative spends of Rs.10,000 or more on wallet loads per statement cycle","1% fee on cumulative spends of Rs.50,000 or more on fuel transactions per statement cycle","1% fee on cumulative spends of Rs. 25,000 or more on utilities per statement cycle","Earn 10 points on every Rs. 200 spent domestically; 20 points on every Rs. 200 spent internationally.","50% cashback on movie tickets purchased through BookMyShow, maximum cashback of Rs. 2,000 in a calendar year.","Annual fee reversed if spends > ₹3 lakh/year","Yes, on spends above ₹2,500","10 points on every Rs. 200 spent domestically; 20 points on every Rs. 200 spent internationally.","Complimentary membership to the Priority Pass program, cashback on movie tickets, discounts on dining, and more.","Complimentary access to airport lounges, global emergency assistance, purchase protection, and more.","NILL","100 Points on first online transaction.","100","Free flight ticket on spends above ₹5 lakh/year.","500 points on birthday month.","1% fuel surcharge waiver on monthly fuel spends between Rs. 400 and Rs. 4,000.","Up to 15% discount at selected restaurants.","NILL","Complimentary access to airport lounges, travel insurance, and more.","50% cashback on movie tickets via BookMyShow, maximum cashback of Rs. 2,000 in a calendar year.","NILL","NILL","NILL","Extra points on app transactions.","NILL","Free gym membership, discounts on lifestyle services, and more.","2% cashback on Amazon/Flipkart.","Complimentary access to airport lounges within India and Priority Pass membership for international lounges.","24x7 concierge for travel bookings and assistance.","Comprehensive insurance cover worth Rs. 2.5 crore including air accident cover, purchase protection, and more.","Zero liability if reported within 24 hours.","NILL","EMV certified chip and protected PIN.","Yes, accepted worldwide.","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Age 18-70 years, income Rs. 9 lakh p.a.","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Platinum Credit Card","Retail","Shopping","25% cashback on movie tickets, fuel surcharge waiver, and reward points on every spend.","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/lic-cards-platinum-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/platinum-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=platccst&cta=product-plat-sticky-apply-now","₹ 500","₹ 200","Waived if spends > ₹1,00,000 in the previous year","₹ 100","46.78%","Nil","₹ 100","Nil","Nil","NILL","2.5% of the amount withdrawn (Minimum ₹ 500)","₹ 300 for dues ≤ ₹ 2,000; ₹ 400 for dues > ₹ 2,000 and ≤ ₹ 5,000; ₹ 600 for dues > ₹ 5,000","3% of the over limit amount (Minimum ₹ 500)","3.5%","Nil","NILL","NILL","NILL","1% fuel surcharge waiver on transactions between ₹ 400 and ₹ 4,000, capped at ₹ 400 per month","NILL","Earn 6 points on every ₹ 200 spent domestically and 12 points on every ₹ 200 spent internationally.","25% cashback on movie tickets, capped at ₹ 1,000 per year.","Joining fee waived on spending ₹ 5,000 within 45 days of card setup; renewal fee waived on spending ₹ 1,00,000 in the previous year.","Yes, on transactions above ₹ 2,500.","6 points per ₹ 200 spent domestically; 12 points per ₹ 200 spent internationally; 100 points on first online transaction.","Cashback on movie tickets, dining discounts, fuel surcharge waiver.","EMV certified chip, global card assistance services, convert purchases to EMI.","NILL","100 Edge Reward points on first online transaction.","100","NILL","NILL","1% fuel surcharge waiver up to ₹ 400 per month.","Minimum 15% off at partner restaurants.","NILL","NILL","25% cashback on movie tickets.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability on lost card if reported immediately.","NILL","EMV chip and PIN protection.","Yes, accepted worldwide.","The Axis Bank Platinum Credit Card offers a range of benefits including cashback on movie tickets, fuel surcharge waivers, and reward points on every spend, making it ideal for frequent shoppers and moviegoers.","Age between 18 and 70 years, Indian resident or NRI, with a decent credit history.","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Titanium Smart Traveler Credit Card","Credit Card","Travel","Extra travel benefits and rewards for frequent travelers","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/lic-cards-titanium-credit-card-facia.jpg","https://www.axisbank.com/retail/cards/credit-card/titanium-smart-traveler-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=titaniumst&cta=product-titanium-sticky-apply-now","₹250","₹100","Waived on spends of ₹50,000 in the preceding year","₹100","3.75% per month (45% per annum)","₹100","₹175","Waived","Waived","NILL","2.5% of the amount withdrawn (Min. ₹500)","Nil if Total Payment Due is less than ₹500; ₹500 if total payment due is between ₹501 - ₹5,000; ₹750 if total payment due is between ₹5,001 - ₹10,000; ₹1,200 if total payment due is greater than ₹10,000","2.5% of the overlimit amount (Min. ₹500)","3.50% of the transaction value","NILL","1.5% + taxes for each international transaction","NILL","NILL","1% fuel surcharge waiver on all fuel transactions between ₹400 & ₹4,000","NILL","Earn 8 points on every ₹200 spent on international transactions, 4 points on every ₹200 spent on domestic travel-related transactions, and 2 points on every ₹200 spent on other transactions","NILL","Joining fee waived on spending ₹2,500 within 45 days of card setup","Available on transactions above ₹2,500","8 points on every ₹200 spent abroad, 4 points on every ₹200 spent on domestic travel-related transactions, 2 points on every ₹200 spent on other transactions","Fuel surcharge waiver, dining discounts, and travel rewards","1% fuel surcharge waiver, dining discounts, and reward points on travel-related spends","NILL","NILL","NILL","Annual fee waived on spending ₹50,000 in the previous year","NILL","1% fuel surcharge waiver","15% off at select restaurants","NILL","Complimentary airport lounge access","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Complimentary access to airport lounges","NILL","NILL","Zero liability for unauthorized transactions if reported within 24 hours","NILL","Chip & PIN, contactless payments","Yes, accepted worldwide","The Axis Bank Titanium Smart Traveler Credit Card offers a range of travel benefits, including reward points on international and domestic spends, fuel surcharge waivers, and dining discounts, making it ideal for frequent travelers.","Age between 18-70 years, Indian or Non-Resident Indian, minimum income requirement","All dues must be paid on time; rewards program subject to change."
"Axis Bank","My Wings Credit Card","Credit Card","Travel","Complimentary flight tickets and cashback offers on travel-related expenses.","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/card9a.png","https://www.axisbank.com/retail/cards/credit-card/my-wings-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=mywingsst&cta=product-mywings-sticky-apply-now","Rs. 1200/-","1st Year: Nil, 2nd Year onwards: Rs. 500","NILL","Nil","3.75% per month (55.55% per annum)","Nil","Rs. 175/-","Waived","Waived","Nil","2.5% (Min. Rs 500) of the Cash Amount","Nil if Total Payment Due is less than Rs. 500; Rs. 500 if total payment due is between Rs. 501 - Rs. 5,000; Rs. 750 if total payment due is between Rs. 5,001 - Rs. 10,000; Rs. 1200 if total payment due is greater than Rs.10,000","2.5% of the overlimit amount (Min. Rs 500)","3.50% of the transaction value","Yes","1.5% + taxes for each international transaction performed in Indian currency at International location or transactions performed in Indian currency with merchants located in India but registered in foreign nation","NILL","NILL","1% of transaction amount (Refunded for fuel transactions between Rs. 400 and Rs. 4000)","NILL","Earn 4 EDGE rewards on every Rs. 200 spent on the credit card.","Up to 20% cashback on base fare domestic flights.","Annual fee reversed if spends > ₹1 lakh/year","Yes, on spends above ₹2,500","4 points on every Rs. 200 spent","Complimentary flight tickets, cashback offers, dining discounts, and hotel vouchers.","Chip and PIN protection, EMI conversion on purchases above ₹2,500, complimentary airport lounge access.","NILL","Complimentary flight tickets worth Rs. 10,000.","NILL","NILL","NILL","Fuel surcharge refund on all fuel stations across India with My Wings Credit Card.","15% off at partner restaurants in India.","NILL","Complimentary access to airport lounges and cashback on travel bookings.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Complimentary access to airport lounges within India.","NILL","Air accident cover if the card is used for ticket purchase.","Zero liability if reported within 24 hours.","NILL","Chip & PIN, contactless, 2FA.","Yes, accepted worldwide.","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Age between 18 to 70 years, Indian citizen or NRI, add-on cardholders must be over 15 years.","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Flipkart Axis Bank Super Elite Credit Card","Retail","Shopping","Welcome benefits worth ₹20,000 and earn SuperCoins on every transaction","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/card2.png","https://www.axisbank.com/retail/cards/credit-card/flipkart-axis-bank-super-elite-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&utm_content=stickyapplynow&utm_campaign=ccfksuperelite&utm_source=website&axisreferralcode=fksuperelitesticky","₹500","₹500","Annual fee waived off on annual spends greater than ₹2,00,000","Nil","3.75% per month (55.55% per annum)","₹100","₹175","Waived","Waived","Nil","2.5% (Min. ₹500) of the cash amount","Nil if Total Payment Due is less than ₹500; ₹500 if total payment due is between ₹501 - ₹5,000; ₹750 if total payment due is between ₹5,001 - ₹10,000; ₹1200 if total payment due is greater than ₹10,000","2.5% of the over limit amount (Min ₹500)","3.5% of the transaction value","No","1.5% markup will be applicable on international transactions","1% fee per transaction will be applicable on education payments made via third party apps","1% fee will be applicable on cumulative spends of ₹10,000 or more on wallet loads per statement cycle","1% fee will be applicable on cumulative spends of ₹50,000 or more on fuel transactions per statement cycle","1% fee will be applicable on cumulative spends of ₹25,000 or more on utilities per statement cycle","Earn SuperCoins on every transaction","Yes, cashback on eligible transactions","Annual fee waived off on annual spends greater than ₹2,00,000","Yes, on spends above ₹1,500","Earn 2 SuperCoins for every ₹100 spent on Flipkart","Welcome benefits worth ₹20,000","Cashback on various categories, fuel surcharge waiver, dining discounts","NILL","Welcome benefits worth ₹20,000","500 SuperCoins on card activation","Annual fee waived off on annual spends greater than ₹2,00,000","NILL","1% fuel surcharge waiver","15% off at partner restaurants","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Yes, accepted worldwide","The Flipkart Axis Bank Super Elite Credit Card offers a host of benefits including welcome benefits worth ₹20,000, cashback on various categories, and the ability to earn SuperCoins on every transaction, making it ideal for frequent shoppers.","Primary cardholder should be between the age of 18 and 70 years; Resident of India or Non-Resident Indian","All dues must be paid on time; rewards program subject to change."
"Axis Bank","Axis Horizon Credit Card","Retail","Travel","Complimentary lounge access, exciting rewards, and insurance cover","https://www.axisbank.com/images/default-source/revamp_new/cards/cc-new/axis-horizon-credit-card-facia-301x199.jpg","https://www.axisbank.com/retail/cards/credit-card/axis-horizon-credit-card","https://web.axisbank.co.in/DigitalChannel/WebForm/?index6&axisreferralcode=horizonst&cta=product-horizon-apply-now","INR 3000+GST for Primary","INR 3000+GST for Primary","NILL","No fee for Add-on","3.75% (55.55% annual)","NILL","NILL","NILL","NILL","NILL","2.5% of Transaction amount (Minimum INR 500)","Nil if outstanding amount is less than INR 500","2.5% (Minimum INR 500) of Overlimit amount","3.50% of Transaction value on International Non DCC Transactions","NILL","1.5% plus taxes will be applicable on Axis Bank Credit Cards for each International transaction performed in Indian currency","1% fee on education payments made via third party apps","1% fee on cumulative spends of Rs.10,000 or more on wallet loads per statement cycle","1% fee on cumulative spends of Rs.50,000 or more on fuel transactions per statement cycle","1% fee on cumulative spends of Rs. 25,000 or more on utilities per statement cycle","Earn 2 EDGE Miles per ₹100 spent on all other spends, 5 EDGE Miles on every ₹100 spent on Axis Bank Travel EDGE portal and direct airline websites","NILL","NILL","NILL","2 EDGE Miles per ₹100 spent","5000 EDGE Miles credited on the first transaction greater than or equal to INR 1000 within 30 days of the card issuance date","Complimentary lounge access, insurance cover, exciting rewards","NILL","5000 EDGE Miles credited on the first transaction greater than or equal to INR 1000 within 30 days of the card issuance date","NILL","1500 EDGE Miles worth INR 1,500 on completion of anniversary year","NILL","1% Surcharge waiver for fuel transaction between INR 400 – INR 5000​ (max. capping of INR 400 per statement month)","25% instant discount on dining via EazyDiner with HORIZON Credit Card","NILL","2 International airport lounge access per calendar quarter, 8 Complimentary domestic airport lounge visits per calendar quarter","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","2 International airport lounge access per calendar quarter, 8 Complimentary domestic airport lounge visits per calendar quarter","NILL","Lost card liability cover of INR 10 Lakh","Zero liability if reported within 24 hours","NILL","NILL","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Primary Cardholder should be 18-70 years of age, Resident of India or a Non-Resident Indian","All dues must be paid on time; rewards program subject to change."
