"bank_name","card_name","card_type","card_category","card_usp","card_image_url","know_more_link","apply_now_link","joining_fee","annual_fee","annual_fee_waiver","add_on_card_fee","interest_rate_pa","card_replacement_fee","cash_payment_fee","duplicate_statement_fee","outstation_cheque_fee","hostlisting_charges","cash_withdrawal_fee","overdue_penalty_fee","over_limit_penalty","foreign_currency_transaction_fee","reward_point_redemption_fee","dynamic_currency_conversion_markup","education_transaction_fee","wallet_load_transaction_fee","fuel_transaction_fee","utility_transaction_fee","rewards_program","cashback_with_every_transaction","spend_based_reversal","flexipay","reward_points","rewards","features","returns_rate","welcome_benefit","welcome_points","milestone_benefit","bonus_points","fuel_benefits","dining_benefits","culinary_treats","travel_benefits","movie_benefits","OTT_benefits","cashback_offers","voucher_offers","mobile_app_benefits","stay_benefits","lifestyle_benefits","e_commerce","lounge_access","concierge_service","insurance","fraud_protection","health_and_wellness_benefits","security_features","international_use","full_card_description","eligibility_criteria","terms_and_conditions"
"HDFC Bank","HDFC Freedom Credit Card","Retail","Rewards","10X CashPoints on your favourite merchants - Big Basket, BookMyshow, OYO, Swiggy & Uber","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/e3673406-951e-45a7-aedf-d764a543c3f6/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/CASH%20BACK/Freedom%20Card%20New/Cards-11123-Freedom-264-x-167.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/freedom-card-new","https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=MKTG&icid=website_target_CC_ProdPg_TopNavCTA_ApplyNowD","₹500 + Applicable Taxes","₹500 + Applicable Taxes","Spend ₹50,000 or more in a year to waive off the renewal fee","","45% p.a.","","","","","","","","","","","","","","1% fuel surcharge waiver on transactions between ₹400 and ₹5,000, capped at ₹250 in a month","","10X CashPoints on spends at BigBasket, BookMyShow, OYO, Swiggy & Uber, 1 CashPoint for every ₹150 spent on other categories","","Annual fee waived off on spending ₹50,000 in a year","Yes, on big spends","1 CashPoint for every ₹150 spent","CashPoints can be redeemed against statement balance, travel bookings, and products","Contactless payments, interest-free credit period, zero lost card liability","1 CashPoint = ₹0.15","500 CashPoints after payment of joining fee","","","","1% fuel surcharge waiver","10% additional discount on Swiggy Dineout","","","","","","","","","","","","","","Zero liability on fraudulent transactions if reported immediately","","Chip & PIN, contactless payments","Yes, accepted worldwide","HDFC Freedom Credit Card is an entry-level card best suited for consumers who are new to credit, offering accelerated rewards on popular brands and dining discounts.","Age: 21 to 65 years, Income: ₹12,000 per month for Salaried, ITR > ₹6 LPA for Self-employed","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Shoppers Stop Black HDFC Bank Credit Card","Retail","Shopping","Earn 7% Reward points on every Shoppers Stop spends and 2% on Non-Shoppers Stop spends, along with complimentary lounge access.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/e09494e6-4dd4-43ca-a0b6-4f3cad675048/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Shoppers%20Stop%20Black%20HDFC%20Bank%20Credit%20Card/Shopper-stop-Card_Black.png","https://hdfcbank.com/personal/pay/cards/credit-cards/shoppers-stop-black-hdfc-bank-credit-card","https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=FCBH&dedupe=N&mc_id=website_organic_cc_cat_pg_shoppers_stop&icid=website_organic_cc_cat_pg_shoppers_stop","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn 7% Reward points on every Shoppers Stop spends and 2% on Non-Shoppers Stop spends, capped at Rs 2000 per month.","NILL","NILL","NILL","NILL","NILL","Earn 7% Reward points on every Shoppers Stop spends, 2% on Non-Shoppers Stop spends, complimentary lounge access, and more.","NILL","Rs 1500 worth of Shoppers Stop voucher redeemable on any transaction at Shoppers Stop store.","NILL","NILL","NILL","1% fuel surcharge waiver of up to ₹500 per statement cycle.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","16 complimentary domestic lounge access per calendar year and 8 complimentary international lounge access per calendar year.","NILL","NILL","Zero lost card liability on reporting loss immediately.","NILL","NILL","Yes, accepted worldwide.","The Shoppers Stop Black HDFC Bank Credit Card offers premium shopping rewards, complimentary lounge access, and exclusive benefits for frequent shoppers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","IndianOil HDFC Bank Credit Card","Retail","Fuel","Earn up to 50 Litres of Free fuel annually and 5% of your spends as Fuel Points at IndianOil outlets.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/c7783f2d-cd84-45e1-a01c-f1c768c9b7d8/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Co-Brand/IndianOil%20HDFC%20Bank%20Credit%20Card/264167.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/indianoil-hdfc-bank-credit-card","https://applyonline.hdfcbank.com/cards/credit-cards.html?LGCODE=MKTG&utm_content=MKTG&mc_id=website_organic_indianoilpage_ccpreapprovedoffer&icid=website_organic_indianoilpage_ccpreapprovedoffer","NILL","NILL","Spend ₹50,000 and above in the first year and get a waiver on the renewal membership fee","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn 5% of your spends as Fuel Points at IndianOil outlets, Groceries and Bill Payments.","NILL","NILL","NILL","Earn 1 Fuel Point for every ₹150 spent on all other purchases.","Free Fuel using the complimentary IndianOil XTRAREWARDSTM Program (IXRP) membership.","Contactless payments, Revolving Credit, Zero Lost card liability, Interest Free Credit Period.","NILL","NILL","NILL","NILL","NILL","1% Fuel Surcharge waiver at all fuel stations across India.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability on any fraudulent transactions made on your Credit Card if reported immediately.","NILL","NILL","Yes, accepted worldwide.","This card offers premium fuel benefits, including up to 50 Litres of Free Fuel annually and 5% Fuel Points on spends, making it ideal for frequent fuel users.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Regalia Gold Credit Card","Reward Points","Travel","Complimentary Swiggy One and MMT Black Gold membership, 12 complimentary airport lounge access, 5X Reward Points on spends at select retailers.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/cdd80c6c-737c-4251-b0e1-b3ac8af3129a/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Super%20Premium/Regalia%20Gold%20Credit%20Card/RG-Card%20Facia.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/regalia-gold-credit-card","https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=RGCC&LGCode=MKTG&mc_id=website_target_regalia_gold_cc_Prod_Pg_apply_online&icid=website_target_regalia_gold_cc_Prod_Pg_apply_online","NILL","NILL","Spend Rs. 4 Lakhs in an anniversary year to get Renewal Fee waived for next renewal year.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","2% on all foreign currency spends","NILL","NILL","NILL","NILL","NILL","NILL","Earn 4 Reward Points on every Rs.150 spent, 20 Reward Points on every Rs.150 spent at select retailers.","NILL","Annual fee reversed if spends > ₹1 lakh/year","Yes, on spends above ₹2,500","4 Reward Points on every Rs.150 spent","Complimentary lounge access, vouchers on spending milestones","Contactless payments, 24/7 concierge service","NILL","Gift Voucher equivalent to Fee Amount = Rs.2,500","NILL","Get ₹ 1,500 worth vouchers on quarterly spends of Rs. 1.5 Lakhs, ₹ 5,000 worth flight vouchers on annual spends of Rs. 5 Lakhs, additional ₹ 5,000 on spends of Rs. 7.5 Lakhs.","NILL","1% fuel surcharge waiver","Flat 10% extra off at 35K+ restaurants","NILL","Free travel insurance, airport transfers","NILL","NILL","NILL","NILL","Extra points on app transactions","10% off at partner hotels","Free gym membership","2% cashback on Amazon/Flipkart","12 complimentary access within India, 6 complimentary access outside India with Priority Pass","24/7 Concierge Services","Accidental air death cover worth Rs. 1 Crore, Emergency overseas hospitalization up to Rs. 15 lakhs","Zero liability if reported within 24 hours","NILL","Chip & PIN, contactless payments","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","IRCTC HDFC Bank Credit Card","Retail","Travel","5 Reward Points for every ₹100 spent on IRCTC ticketing website and Rail Connect App, 1% fuel surcharge waiver, 8 complimentary access to select IRCTC Executive Lounges every year.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/6d9ec46e-246c-4ee3-b2a3-72baf46d8846/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Co-Brand/IRCTC%20Co-Brand%20Credit%20card/IRCTC-Card-15223-Product%20Page-264-x-167-1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/irctc-credit-card","https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=IRCT?LGCode=MKTG&mc_id=website_organic_irctc_CC_Cat_pg_apply_online&icid=website_organic_irctc_CC_Cat_pg_apply_online","500","500","Spend ₹1,50,000 or more in an anniversary year to waive off renewal fee.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","99","NILL","NILL","NILL","NILL","NILL","Earn 5 Reward Points for every ₹100 spent on IRCTC ticketing website and Rail Connect App, 1 Reward Point for every ₹100 spent on all other spends.","5% cashback on train ticket bookings via HDFC Bank SmartBuy.","NILL","Yes, available for big spends.","5 Reward Points for every ₹100 spent on IRCTC ticketing website and Rail Connect App, 1 Reward Point for every ₹100 spent on all other spends.","Gift voucher worth ₹500 on quarterly spends of ₹30,000 or more.","8 complimentary access to select IRCTC Executive Lounges every year (2 per quarter).","NILL","Gift voucher worth ₹500 on card activation by performing 1 transaction of any amount within first 37 days of card issuance.","NILL","Gift voucher worth ₹500 on quarterly spends of ₹30,000 or more.","NILL","1% fuel surcharge waiver at all fuel stations across India (on minimum transaction of ₹400 & maximum transaction of ₹5,000).","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","8 complimentary access to select IRCTC Executive Lounges every year (2 per quarter).","NILL","NILL","NILL","NILL","NILL","Yes, accepted worldwide.","The IRCTC HDFC Bank Credit Card offers extraordinary rewards with savings up to ₹13,500 per year, making it ideal for frequent travelers.","Individuals above the age of 21 years can apply for the IRCTC HDFC Bank Credit Card.","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","HDFC Bank UPI RuPay Credit Card","Retail","Shopping","Get your Credit Card benefits even on UPI Payments.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/827c57b7-156e-400c-a3d6-3754abf43907/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/HDFC%20Bank%20UPI%20RuPay%20Credit%20Card/UPI-RuPay-Card-Fascia.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/hdfc-bank-upi-rupay-credit-card","https://applyonline.hdfcbank.com/cards/credit-cards.html?CHANNELSOURCE=ZETA&LGCode=MKTG&mc_id=website_organic_rhs_banner&icid=website_organic_rhs_banner","₹99","NILL","Spend ₹25,000 or more in an annual year, before your Credit Card renewal date and get your renewal fee waived off from 2nd year onwards","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","3% Cashpoints on Groceries, SuperMarket & Dining spends & PayZapp transactions. 2% Cashpoints on Utility spends. 1% Cashpoints on other spends.","NILL","NILL","NILL","NILL","NILL","Interest Free Credit Period of up to 50 days, Revolving Credit, Renewal offer, Reward Point/Cashback Redemption & Validity.","NILL","₹250/- worth gift voucher for 1st transaction done within 37 days of activation.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Minimum 21 years and maximum 60 years for salaried individuals; Minimum 21 years and maximum 65 years for self-employed individuals.","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Teachers Platinum Credit Card","Retail","Education","3X reward points on Weekend Shopping, fuel surcharge waiver & 500 bonus reward points on Teacher's Day every year.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/73b2ba57-aa42-4f7c-9489-77df46fb6305/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Profeesional/Teacher%E2%80%99s%20Day%20treat/teachers_platinum_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/teachers-platinum","https://www.bankbazaar.com/credit-card.html?variant=slide&WT.mc_id=CROSS_SELL_IL_CCBUTTON_161019&utm_source=bb&utm_medium=seo&utm_campaign=CROSS_SELL_IL_CCBUTTON_161019","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Weekends - 3x reward points on spends of ₹ 150. Earn as many as 2400 points in a year; Weekdays - Two reward points for every ₹ 150","NILL","NILL","NILL","3X reward points on Weekend Shopping, 2 reward points for every ₹ 150 on Weekdays","500 reward points on Teacher's Day","Fuel Surcharge waiver, Free add-on card, EMV CHIP card for safety","NILL","500 reward points on Teacher's Day","NILL","NILL","NILL","1% fuel surcharge waiver at all fuel stations across India (on transaction between ₹ 400 and ₹ 5,000. Max waiver of ₹ 250 per statement cycle)","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Zero liability on lost card - on immediate reporting to our call centre","NILL","EMV CHIP card","NILL","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Titanium Edge Credit Card","Retail","Dining, Shopping, Fuel","Earn 2 reward points for every ₹150 spent, 50% more reward points on dining, and cashback on outstanding amounts.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/21fded3e-a477-4bbc-9e2f-b6b0fce42b76/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/CASH%20BACK/Titanium%20Edge/titanium_edge_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/titanium-edge","","","","Spend ₹50,000 in a year to waive the annual fee.","","3.49% per month (41.88% per annum)","₹100","","","","","Maximum 40% of the limit","Varies based on outstanding balance","","","₹99 per redemption","","","","1% fuel surcharge waiver on transactions of ₹400 and above, up to ₹250 per month","","Earn 2 reward points for every ₹150 spent, redeemable for cashback, air miles, or gifts.","1% cashback on all spends, redeemable against outstanding amount.","Annual fee waived on spending ₹50,000 in a year.","Available on spends above ₹2,500.","2 points per ₹150 spent","Cashback, air miles, exclusive gifts.","Dining privileges, fuel surcharge waiver, zero liability on lost card, EMV chip technology for security.","","500 Bonus Reward Points on first utility bill payment.","500 points on first utility bill payment.","","","Up to ₹250 fuel surcharge waiver per month.","50% more reward points on dining transactions.","","","","","","","","","","","","","Complimentary Accidental Death Insurance cover of up to ₹50 lakh, Fire and Burglary cover of up to ₹2 lakh on purchases above ₹5,000.","Zero liability on lost card if reported immediately.","","EMV Chip technology for fraud protection.","Yes, accepted worldwide.","The HDFC Titanium Edge Credit Card offers a range of benefits including cashback, reward points on dining, and a fuel surcharge waiver, making it ideal for frequent spenders.","Age: 21-60 years, must be a citizen of India, salaried or self-employed, good credit score required.","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","Visa Signature Credit Card","Retail","Travel","Save up to ₹8300 on lounge access and fuel costs annually","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/d4984c4c-599e-4f55-97aa-53121a4bf366/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/PREMIUM/Visa%20Signature/visa_signature_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/visa-signature","","","NILL","Get your first-year’s membership free by spending ₹ 15,000 within the first 90 days","NILL","3.49%","₹100","NILL","NILL","NILL","NILL","2.5% with a minimum of ₹500","1. Less than equal to ₹100 - Nil; 2. ₹101 to ₹500 - ₹100; 3. ₹501 to ₹1,000 - ₹500; 4. ₹1,001 to ₹5,000 - ₹600; 5. ₹5,001 to ₹10,000 - ₹750; 6. ₹10,001 to ₹25,000 - ₹900; 7. ₹25,001 to ₹50,000 - ₹1100; 8. More than ₹50,000 - ₹1300","NILL","NILL","₹99 per redemption request","NILL","NILL","NILL","NILL","NILL","Earn two reward points for every ₹150 spent","NILL","Get your annual fee reversed to zero when you spend a minimum of ₹75,000 in the year prior to membership renewal","NILL","2 Reward Points per ₹150 spent","NILL","Airport lounge access, complimentary insurance coverage, add-on cards","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Accidental death insurance up to ₹50 lakh, fire and burglary protection","Zero liability on lost card if reported immediately","NILL","EMV Chip technology","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Minimum age: 21 years, Maximum age: 60 years for salaried individuals; Minimum age: 21 years, Maximum age: 65 years for self-employed individuals.","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","World MasterCard Credit Card","Premium","Travel","Tailor-made premium privileges that complement a discerning lifestyle.","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/148d5bf2-081d-4ce6-812e-5ab973efb4da/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/PREMIUM/World%20MasterCard/world_master_card_banner1.png","https://v.hdfcbank.com/htdocs/mobile/regalia_credit_card.htm","https://v.hdfcbank.com/htdocs/mobile/regalia_credit_card.htm","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","NILL"
"HDFC Bank","InterMiles HDFC Bank Diners Club Credit Card","Travel and Lifestyle","NILL","Unlimited complimentary golf games at leading courses across India and select courses across the world","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/89ad72dd-129d-4d8d-85f6-72f9b073b76b/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Co-Brand/Jet%20Privilege%20HDFC%20Bank%20Diners%20Club/Card%20Facia/2A-Product-Page-264x167-InterMiles-Diners.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/intermiles-hdfc-bank-diners-club","https://www.hdfcbank.com/personal/pay/cards/credit-cards/intermiles-hdfc-bank-diners-club","5000","5000","Spend Rs. 8,00,000 in a year and get a waiver of next year’s annual membership fee","NILL","1.99% per month","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Earn 8 InterMiles on every Rs. 150 spent","NILL","NILL","NILL","8 InterMiles per Rs. 150 spent","NILL","Unlimited Airport lounge access to 1000+ Lounges in India","NILL","InterMiles Gold membership by default for the first year","10000 InterMiles upon spending Rs. 20,000 within the first 30 days","15,000 InterMiles on total retail spends of Rs.1,50,000 and above, within first 90 days","NILL","1% fuel surcharge waiver at all fuel stations across India","Save upto 25% on dining bills paid through Dineout Pay via your InterMiles HDFC Bank Diners Club Credit Card","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Unlimited Airport lounge access to 1000+ Lounges in India","NILL","Air accident insurance cover worth Rs 2 crore","Zero liability on lost Card","NILL","Chip & PIN, contactless","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","MoneyBack+ Credit Card","Retail","Shopping","10X CashPoints (3.3% Valueback) on Amazon, Flipkart, Swiggy, Reliance Smart SuperStore & BigBasket","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/d97ad03d-7b0e-4513-ba2d-85bd0e185038/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Commercial/HDFC%20Bank%20MoneyBack/Cards-11123-MoneyBack+-264-x-167.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/moneyback-plus","https://applyonline.hdfcbank.com/cards/credit-cards.html?LGCode=MKTG&utm_content=MKTG&mc_id=website_organic_prodPg_applynow_moneybackplus_CC&icid=website_organic:prodPg_applynow:moneybackplus","NILL","NILL","Renewal membership fee waived off by spending ₹50,000 and above in an annual year","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% Fuel Surcharge waiver on fuel transactions (Minimum transaction of ₹400, Maximum transaction of ₹5,000 & Maximum waiver of ₹250 per statement cycle)","NILL","Earn 2 CashPoints per ₹150 spent on other spends","1% cashback on all spends","Quarterly Spend based benefit: Every Calendar quarter, get a gift voucher worth ₹500 on spends of ₹50,000 & above. Earn up to ₹2,000 worth gift vouchers in a year.","Yes, on big spends","2 CashPoints per ₹150 spent","Free movie tickets, shopping vouchers","Contactless payments, interest-free credit period of up to 50 days","3.3%","500 Cash Points (applicable only on payment of membership fee)","NILL","Free flight ticket on spends above ₹5 lakh/year","500 points on birthday month","1% fuel surcharge waiver","10% additional discount on Swiggy Dineout using coupon code HDFCCARDS","NILL","Free travel insurance, airport transfers","Buy 1 Get 1 free ticket monthly","3 months free Netflix","Specific cashback promotions for eligible transactions","₹500 Myntra voucher on spends > ₹50,000","Extra points on app transactions","10% off at partner hotels","Free gym membership","2% cashback on Amazon/Flipkart","8 free domestic lounge visits per year","24x7 concierge for travel bookings","air accident cover, travel insurance","Zero liability if reported within 24 hours","NILL","chip & PIN, contactless, 2FA","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","NILL","All dues must be paid on time; rewards program subject to change."
"HDFC Bank","HDFC Solitaire Credit Card","Retail","Shopping","Exclusive Shoppers Stop vouchers on your spends every 6 months","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/4711684b-ba8f-4ec0-be87-45642b9f22fd/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/Premium%20women/Soliltaire/solitaire_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/solitaire","https://leads.hdfcbank.com/applications/webforms/apply/HDFC_Solitaire_CC/HDFC_Solitaire_CC.aspx?Keyw&adw=WomenClothing&campname=GOOG_Solitaire_Placements&AspxAutoDetectCookieSupport=1","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver at all fuel stations across India (on transaction between ₹ 400 and ₹ 5,000. Max waiver of ₹ 250 per statement cycle)","NILL","Earn 3 reward points for every Rs 150 you spend. Get 50% more reward points on dining and grocery expenses. Redeem reward points for exclusive gifts and offers.","Redeem your reward points for cash back against outstanding amount on your Credit Card - 100 points = Rs 20.","NILL","NILL","3 reward points for every Rs 150 spent","Exclusive gifts and offers","Protect your card against unauthorized use with the EMV Chip technology. Carry zero liability on lost card if reported immediately.","NILL","NILL","NILL","NILL","NILL","1% fuel surcharge waiver at all fuel stations across India (on transaction between ₹ 400 and ₹ 5,000. Max waiver of ₹ 250 per statement cycle)","NILL","NILL","NILL","NILL","NILL","NILL","Get vouchers worth Rs 1000 on spends of Rs 75000 in six months. Earn up to two vouchers a year.","NILL","NILL","NILL","NILL","NILL","NILL","NILL","Protect your card against unauthorized use with the EMV Chip technology. Carry zero liability on lost card if reported immediately.","NILL","EMV Chip technology","NILL","This card offers premium shopping benefits, including exclusive vouchers and rewards, making it ideal for frequent shoppers.","NILL","NILL"
"HDFC Bank","Diners Club Premium","Premium","Lifestyle","Unlimited golf lessons & airport lounge access worldwide","https://www.hdfcbank.com/content/api/contentstream-id/723fb80a-2dde-42a3-9793-7ae1be57c87f/9c7d2b8f-9123-4a95-b0b5-4012624bc2a6/Personal/Pay/Cards/Credit%20Card/Credit%20Card%20Landing%20Page/Credit%20Cards/PREMIUM/Diners%20Club%20Premium/diners_club_premium_banner1.png","https://www.hdfcbank.com/personal/pay/cards/credit-cards/diners-club-premium","","","","","","","","","","","","","","","","","","","","","","Earn 4 reward points for every Rs 150 spent","","","","4 reward points for every Rs 150 spent","Complimentary Annual Memberships of Swiggy One and Times Prime","Upto 6 Complimentary access to 1000+ lounges Worldwide, Redeem reward points to book flights and hotels, 24x7 concierge service","","2,500 reward points","2,500 reward points","","","","","","","","","","","","","","","2 Complimentary Airport lounge access every calendar quarter worldwide","24x7 concierge service for reservations","Air accident insurance cover worth ₹1crore, Emergency overseas hospitalization: up to ₹25 Lacs, Travel Insurance Cover of up to ₹ 50,000 on baggage delay","Card fraud protection from 30 days prior to reporting loss up to Rs 1,50,000","","Chip+PIN Credit Card","Yes, accepted worldwide","This card offers premium travel, shopping, and lifestyle benefits, including lounge access, high rewards, and robust insurance, making it ideal for frequent travelers.","Salaried: Age Min 21 yrs & Max 60 yrs, Income: Net Monthly Income > Rs 60,000; Self Employed: Age Min 21 yrs & Max 65 yrs, Income: ITR > Rs 7.2 Lakhs per annum","All dues must be paid on time; rewards program subject to change."
